shipment_id,tracking_number,origin_location_id,destination_location_id,current_location_id,route_id,status,priority,shipment_type,weight_kg,planned_delivery_time,current_eta,risk_score,risk_level,sla_breach_probability,expected_delay_minutes,last_updated
CURR01656,1ZTLHFRF3NBOZ20MNC,LOC047,LOC052,LOC015,RT-LOC047-LOC038-LOC045,PROCESSING,Normal,Standard,137.16,2026-06-30T02:15:57.033868,2026-06-30T03:15:57.033868,3.79,MEDIUM,0.444,60,2026-07-01T00:00:00
CURR01657,1ZAD7LVIB7IHLQ5ZDJ,LOC020,LOC051,LOC059,RT-LOC020-LOC021-LOC004,PROCESSING,Normal,Express,83.09,2026-06-30T03:31:59.146327,2026-06-30T04:28:59.146327,2.79,LOW,0.293,57,2026-07-01T00:00:00
CURR01658,1ZOJWR167XQE89BR94,LOC033,LOC003,LOC012,RT-LOC033-LOC034-LOC032,IN_TRANSIT,Normal,Priority,98.12,2026-06-30T02:40:59.517352,2026-06-30T03:36:59.517352,2.99,LOW,0.328,56,2026-07-01T00:00:00
CURR01659,1ZY1QJ1QUGJT7RNQTO,LOC045,LOC043,LOC074,RT-LOC045-LOC074-LOC043,DELAYED,Normal,Express,154.64,2026-06-30T22:50:20.980513,2026-06-30T23:47:20.980513,1.81,LOW,0.289,57,2026-07-01T00:00:00
CURR01660,1Z75NIX3I86W90FKMV,LOC047,LOC061,LOC015,RT-LOC047-LOC038-LOC045,IN_TRANSIT,Normal,Express,101.47,2026-06-30T22:15:43.160662,2026-07-01T01:35:43.160662,4.29,MEDIUM,0.768,200,2026-07-01T00:00:00
CURR01661,1Z6RPA2TIQ6NE0G2JQ,LOC052,LOC075,LOC050,RT-LOC052-LOC007-LOC006,IN_TRANSIT,High,Express,15.93,2026-06-30T17:07:24.589794,2026-06-30T18:24:24.589794,2.27,LOW,0.377,77,2026-07-01T00:00:00
CURR01662,1ZMWO4MV8KZLVZNEI7,LOC066,LOC045,LOC037,RT-LOC066-LOC065-LOC032,IN_TRANSIT,Low,Standard,64.71,2026-06-30T23:42:13.979606,2026-07-01T01:29:13.979606,4.46,MEDIUM,0.715,107,2026-07-01T00:00:00
CURR01663,1Z9GDRU7Z0EFUTFBV3,LOC047,LOC001,LOC002,RT-LOC047-LOC038-LOC045,IN_TRANSIT,Normal,International,0.21,2026-06-30T01:24:22.541189,2026-06-30T02:41:22.541189,3.54,MEDIUM,0.418,77,2026-07-01T00:00:00
CURR01664,1ZH06TECEOJKKIKZIE,LOC050,LOC057,LOC007,RT-LOC050-LOC051-LOC029,IN_TRANSIT,Normal,Fragile,17.64,2026-06-30T02:37:15.554252,2026-06-30T03:14:15.554252,3.0,LOW,0.329,37,2026-07-01T00:00:00
CURR01665,1ZXILDHP8XS1TBX4JC,LOC016,LOC046,LOC065,RT-LOC016-LOC030-LOC067,OUT_FOR_DELIVERY,High,International,168.69,2026-06-30T17:49:03.648229,2026-06-30T20:23:03.648229,4.67,MEDIUM,0.673,154,2026-07-01T00:00:00
CURR01666,1Z1CZQMK8NQOVXYXD8,LOC002,LOC031,LOC028,RT-LOC002-LOC029-LOC051,PROCESSING,Normal,Express,14.37,2026-06-29T18:42:12.039398,2026-06-29T20:14:12.039398,4.22,MEDIUM,0.554,92,2026-07-01T00:00:00
CURR01667,1ZLY0HDO94WT8D99NI,LOC028,LOC006,LOC002,RT-LOC028-LOC050-LOC016,OUT_FOR_DELIVERY,Normal,Express,44.15,2026-06-30T20:07:38.665342,2026-06-30T20:44:38.665342,4.25,MEDIUM,0.558,37,2026-07-01T00:00:00
CURR01668,1ZPKZ19A0CAKBUBI1S,LOC046,LOC032,LOC037,RT-LOC046-LOC047-LOC038,PROCESSING,Normal,Standard,1.46,2026-07-01T05:16:46.585399,2026-07-01T07:28:46.585399,4.36,MEDIUM,0.569,132,2026-07-01T00:00:00
CURR01669,1ZU40O9UAU2SNWDPW3,LOC026,LOC060,LOC061,RT-LOC026-LOC027-LOC063,IN_TRANSIT,Normal,Express,19.8,2026-07-01T03:35:45.147171,2026-07-01T07:59:45.147171,5.32,HIGH,0.835,264,2026-07-01T00:00:00
CURR01670,1ZO14SAV23RIQHIDXU,LOC012,LOC075,LOC069,RT-LOC012-LOC067-LOC068,DELAYED,High,Priority,125.07,2026-07-01T19:17:46.779233,2026-07-01T19:54:46.779233,3.06,MEDIUM,0.389,37,2026-07-01T00:00:00
CURR01671,1ZYPGBS37YYAB3TRLC,LOC057,LOC054,LOC056,RT-LOC057-LOC011-LOC056,OUT_FOR_DELIVERY,Normal,Express,23.94,2026-06-30T18:22:51.897186,2026-06-30T19:35:51.897186,2.63,LOW,0.461,73,2026-07-01T00:00:00
CURR01672,1ZP8N59IA3UDAR5IS0,LOC038,LOC019,LOC069,RT-LOC038-LOC045-LOC015,DELAYED,High,Standard,52.2,2026-06-30T18:52:25.391388,2026-06-30T21:22:25.391388,4.23,MEDIUM,0.587,150,2026-07-01T00:00:00
CURR01673,1Z8CN9YP44JALYWHN6,LOC056,LOC017,LOC007,RT-LOC056-LOC054-LOC009,IN_TRANSIT,Normal,Fragile,78.35,2026-06-30T08:57:37.230531,2026-06-30T10:57:37.230531,4.77,MEDIUM,0.593,120,2026-07-01T00:00:00
CURR01674,1ZESPJD6IQBEIVHGJL,LOC071,LOC061,LOC030,RT-LOC071-LOC050-LOC016,IN_TRANSIT,Critical,Standard,87.85,2026-06-30T13:21:40.946504,2026-06-30T13:55:40.946504,3.26,MEDIUM,0.425,34,2026-07-01T00:00:00
CURR01675,1Z2EUUCLNNYCQREUO7,LOC025,LOC066,LOC063,RT-LOC025-LOC027-LOC063,IN_TRANSIT,Low,Standard,55.78,2026-06-30T09:59:51.015530,2026-06-30T11:46:51.015530,4.33,MEDIUM,0.571,107,2026-07-01T00:00:00
CURR01676,1ZN3TCVR2K0DIVWPGR,LOC019,LOC048,LOC065,RT-LOC019-LOC013-LOC062,IN_TRANSIT,Low,Standard,23.13,2026-06-30T12:29:48.942188,2026-06-30T13:32:48.942188,3.53,MEDIUM,0.466,63,2026-07-01T00:00:00
CURR01677,1Z2DLVX3KD84RE8HKJ,LOC020,LOC006,LOC021,RT-LOC020-LOC021-LOC004,PROCESSING,Low,Standard,6.0,2026-06-30T19:41:04.851800,2026-06-30T20:01:04.851800,3.02,MEDIUM,0.362,20,2026-07-01T00:00:00
CURR01678,1ZZ8M4UCNSOS8NN77J,LOC064,LOC051,LOC059,RT-LOC064-LOC012-LOC018,IN_TRANSIT,Normal,International,129.09,2026-06-30T10:15:39.291988,2026-06-30T13:18:39.291988,4.86,MEDIUM,0.696,183,2026-07-01T00:00:00
CURR01679,1ZSAURKDZKW6OFIK65,LOC031,LOC023,LOC016,RT-LOC031-LOC070-LOC016,IN_TRANSIT,Low,Express,16.92,2026-06-29T23:29:38.500165,2026-06-30T00:54:38.500165,4.15,MEDIUM,0.535,85,2026-07-01T00:00:00
CURR01680,1ZEUY6C4DZEFHTHWA1,LOC071,LOC072,LOC049,RT-LOC071-LOC049-LOC072,IN_TRANSIT,High,Express,13.73,2026-06-29T17:36:28.997139,2026-06-29T18:25:28.997139,2.8,LOW,0.344,49,2026-07-01T00:00:00
CURR01681,1ZGU2P42SOD3VKBB5V,LOC004,LOC045,LOC016,RT-LOC004-LOC007-LOC006,IN_TRANSIT,High,Standard,206.58,2026-06-30T18:37:13.832286,2026-06-30T19:59:13.832286,4.08,MEDIUM,0.671,82,2026-07-01T00:00:00
CURR01682,1Z3C2Y8QD37983F0HY,LOC039,LOC018,LOC045,RT-LOC039-LOC040-LOC038,IN_TRANSIT,Normal,Standard,80.94,2026-07-01T01:04:12.712204,2026-07-01T03:51:12.712204,4.24,MEDIUM,0.575,167,2026-07-01T00:00:00
CURR01683,1Z11A2S306L5VVZNKQ,LOC017,LOC007,LOC006,RT-LOC017-LOC006-LOC003,IN_TRANSIT,Normal,Standard,37.77,2026-06-29T14:01:29.388324,2026-06-29T16:56:29.388324,4.24,MEDIUM,0.575,175,2026-07-01T00:00:00
CURR01684,1ZGKTL6ZPFDHN2IPEF,LOC048,LOC075,LOC038,RT-LOC048-LOC037-LOC038,IN_TRANSIT,High,Standard,65.32,2026-06-30T09:24:59.400802,2026-06-30T10:31:59.400802,3.46,MEDIUM,0.499,67,2026-07-01T00:00:00
CURR01685,1ZRKV44KNVFGYHH1K6,LOC019,LOC011,LOC055,RT-LOC019-LOC022-LOC021,DELAYED,High,Standard,21.76,2026-06-30T17:14:42.771810,2026-06-30T21:01:42.771810,5.06,HIGH,0.755,227,2026-07-01T00:00:00
CURR01686,1Z0L2G84M9SNPXYIVT,LOC048,LOC008,LOC019,RT-LOC048-LOC036-LOC015,IN_TRANSIT,High,Fragile,9.65,2026-07-01T15:21:38.723047,2026-07-01T16:51:38.723047,4.39,MEDIUM,0.544,90,2026-07-01T00:00:00
CURR01687,1Z5EH9MQPYSS4I4P7O,LOC047,LOC004,LOC018,RT-LOC047-LOC038-LOC045,IN_TRANSIT,Critical,Standard,1.33,2026-07-01T02:39:50.068761,2026-07-01T04:39:50.068761,4.31,MEDIUM,0.65,120,2026-07-01T00:00:00
CURR01688,1ZICIV4G3POC7DP62C,LOC007,LOC068,LOC050,RT-LOC007-LOC006-LOC059,IN_TRANSIT,Normal,Standard,58.68,2026-06-30T07:04:54.824219,2026-06-30T09:41:54.824219,4.74,MEDIUM,0.622,157,2026-07-01T00:00:00
CURR01689,1Z54PCNHMMTGR2OE9F,LOC061,LOC012,LOC012,RT-LOC061-LOC018-LOC012,DELAYED,High,Standard,152.84,2026-06-30T19:55:29.012591,2026-06-30T23:21:29.012591,4.34,MEDIUM,0.731,206,2026-07-01T00:00:00
CURR01690,1ZHQIHJ1V2MT22JUDX,LOC061,LOC003,LOC060,RT-LOC061-LOC060-LOC059,OUT_FOR_DELIVERY,High,Standard,21.47,2026-06-29T07:21:33.438922,2026-06-29T08:42:33.438922,4.07,MEDIUM,0.538,81,2026-07-01T00:00:00
CURR01691,1ZX3CGX7LGV0R9C21A,LOC037,LOC041,LOC047,RT-LOC037-LOC038-LOC047,PROCESSING,Normal,Priority,51.66,2026-06-29T15:03:36.757673,2026-06-29T17:04:36.757673,3.36,MEDIUM,0.664,121,2026-07-01T00:00:00
CURR01692,1Z3RGLWY3SI3FTPVPA,LOC022,LOC063,LOC013,RT-LOC022-LOC021-LOC020,DELAYED,Normal,Temperature Sensitive,0.44,2026-07-01T07:33:00.488470,2026-07-01T08:01:00.488470,3.5,MEDIUM,0.367,28,2026-07-01T00:00:00
CURR01693,1Z03M3A1G8HC2D0ITM,LOC040,LOC073,LOC038,RT-LOC040-LOC038-LOC045,IN_TRANSIT,Low,Standard,82.92,2026-06-29T16:57:50.411960,2026-06-29T17:41:50.411960,1.9,LOW,0.264,44,2026-07-01T00:00:00
CURR01694,1ZP9IWEGS6K50LYSD1,LOC045,LOC043,LOC045,RT-LOC045-LOC074-LOC043,DELAYED,Normal,Express,8.93,2026-06-30T04:23:22.917007,2026-06-30T07:05:22.917007,3.89,MEDIUM,0.622,162,2026-07-01T00:00:00
CURR01695,1ZZ80FS778D850PIMS,LOC040,LOC018,LOC015,RT-LOC040-LOC038-LOC045,IN_TRANSIT,Normal,International,21.86,2026-07-01T12:10:14.363017,2026-07-01T14:09:14.363017,3.55,MEDIUM,0.472,119,2026-07-01T00:00:00
CURR01696,1Z7204T09O90LLSGLE,LOC014,LOC026,LOC066,RT-LOC014-LOC032-LOC065,IN_TRANSIT,Low,Standard,90.43,2026-06-29T23:24:07.413863,2026-06-30T00:35:07.413863,3.94,MEDIUM,0.47,71,2026-07-01T00:00:00
CURR01697,1ZWMK6A7DGX9Q1PMD4,LOC018,LOC062,LOC018,RT-LOC018-LOC062,IN_TRANSIT,Critical,Temperature Sensitive,1.54,2026-06-29T19:07:33.142354,2026-06-29T19:56:33.142354,3.24,MEDIUM,0.402,49,2026-07-01T00:00:00
CURR01698,1ZW8X79LQF2X1683LC,LOC066,LOC055,LOC018,RT-LOC066-LOC065-LOC067,DELAYED,Critical,Express,5.21,2026-06-29T12:16:41.715782,2026-06-29T15:51:41.715782,5.16,HIGH,0.722,215,2026-07-01T00:00:00
CURR01699,1Z7UCDOJOYFCO259Y5,LOC025,LOC048,LOC033,RT-LOC025-LOC027-LOC063,DELAYED,Normal,Priority,127.79,2026-07-01T04:43:08.413615,2026-07-01T07:58:08.413615,3.99,MEDIUM,0.738,195,2026-07-01T00:00:00
CURR01700,1Z92B8P7TOEYHX7BRD,LOC056,LOC036,LOC013,RT-LOC056-LOC054-LOC009,IN_TRANSIT,Low,Express,0.93,2026-07-01T09:18:59.497666,2026-07-01T13:06:59.497666,4.85,MEDIUM,0.656,228,2026-07-01T00:00:00
CURR01701,1ZKWSL2IR6EE7IX71V,LOC044,LOC009,LOC030,RT-LOC044-LOC074-LOC045,OUT_FOR_DELIVERY,Normal,Temperature Sensitive,71.43,2026-06-30T08:15:31.419126,2026-06-30T10:59:31.419126,4.63,MEDIUM,0.602,164,2026-07-01T00:00:00
CURR01702,1Z95FA28FJT01G0QON,LOC024,LOC051,LOC059,RT-LOC024-LOC013-LOC060,DELAYED,Normal,Standard,32.75,2026-06-30T03:03:40.979734,2026-06-30T04:37:40.979734,3.29,MEDIUM,0.496,94,2026-07-01T00:00:00
CURR01703,1ZKBLQSJWMECHDDCGD,LOC071,LOC041,LOC038,RT-LOC071-LOC050-LOC016,PROCESSING,Normal,Express,35.44,2026-06-30T15:52:59.390193,2026-06-30T17:05:59.390193,3.98,MEDIUM,0.48,73,2026-07-01T00:00:00
CURR01704,1Z61LEVWBP1KALX86J,LOC035,LOC051,LOC049,RT-LOC035-LOC036-LOC015,IN_TRANSIT,Normal,Standard,151.81,2026-06-30T07:14:06.108989,2026-06-30T08:12:06.108989,3.03,MEDIUM,0.355,58,2026-07-01T00:00:00
CURR01705,1ZGCRSPWM6WQMCDBSL,LOC042,LOC028,LOC045,RT-LOC042-LOC047-LOC038,OUT_FOR_DELIVERY,Normal,Standard,39.53,2026-06-29T20:34:37.039728,2026-06-29T22:29:37.039728,3.38,MEDIUM,0.543,115,2026-07-01T00:00:00
CURR01706,1Z4ND7YQS4G4T30MSX,LOC057,LOC010,LOC008,RT-LOC057-LOC055-LOC008,IN_TRANSIT,Normal,International,3.06,2026-06-29T12:58:16.833350,2026-06-29T15:43:16.833350,5.04,HIGH,0.669,165,2026-07-01T00:00:00
CURR01707,1ZM2YVIORXWV9CBGDJ,LOC051,LOC032,LOC030,RT-LOC051-LOC028-LOC050,IN_TRANSIT,Normal,Priority,17.05,2026-06-30T13:12:42.552573,2026-06-30T14:24:42.552573,3.78,MEDIUM,0.453,72,2026-07-01T00:00:00
CURR01708,1ZRY6SNRPT45BUXUYL,LOC033,LOC014,LOC014,RT-LOC033-LOC014,OUT_FOR_DELIVERY,Low,Standard,81.22,2026-06-30T09:55:36.981625,2026-06-30T12:48:36.981625,4.62,MEDIUM,0.627,173,2026-07-01T00:00:00
CURR01709,1ZXKJ5QY30ZQSLLGLD,LOC020,LOC043,LOC033,RT-LOC020-LOC023-LOC019,IN_TRANSIT,Normal,Priority,11.88,2026-07-02T02:28:21.544132,2026-07-02T03:41:21.544132,3.45,MEDIUM,0.441,73,2026-07-01T00:00:00
CURR01710,1ZAU6S97MO9YI6R85Y,LOC053,LOC034,LOC018,RT-LOC053-LOC052-LOC007,OUT_FOR_DELIVERY,Critical,International,146.34,2026-07-01T10:32:04.992901,2026-07-01T11:13:04.992901,2.51,LOW,0.292,41,2026-07-01T00:00:00
CURR01711,1ZC4MT0X9BX9H7P6S4,LOC071,LOC029,LOC050,RT-LOC071-LOC050-LOC051,IN_TRANSIT,Normal,Standard,5.89,2026-06-30T12:45:16.450928,2026-06-30T14:11:16.450928,3.63,MEDIUM,0.546,86,2026-07-01T00:00:00
CURR01712,1ZVH0OMF89NU6R76UW,LOC005,LOC063,LOC062,RT-LOC005-LOC018-LOC062,PROCESSING,Normal,Standard,25.82,2026-06-29T13:51:14.935890,2026-06-29T15:14:14.935890,3.41,MEDIUM,0.426,83,2026-07-01T00:00:00
CURR01713,1ZDC8Z6NKGKLHRN18P,LOC057,LOC033,LOC010,RT-LOC057-LOC055-LOC008,IN_TRANSIT,Low,International,70.98,2026-07-01T11:46:13.255700,2026-07-01T14:55:13.255700,5.2,HIGH,0.681,189,2026-07-01T00:00:00
CURR01714,1Z4ZKZ8NNLTBZ84MXG,LOC047,LOC023,LOC016,RT-LOC047-LOC038-LOC045,PROCESSING,Normal,Express,10.53,2026-07-01T09:11:51.098920,2026-07-01T10:04:51.098920,2.95,LOW,0.356,53,2026-07-01T00:00:00
CURR01715,1ZNQGS3QSVQFJNLMCV,LOC064,LOC028,LOC029,RT-LOC064-LOC012-LOC018,IN_TRANSIT,Low,Temperature Sensitive,87.77,2026-06-29T22:05:44.322197,2026-06-29T22:57:44.322197,2.92,LOW,0.313,52,2026-07-01T00:00:00
CURR01716,1ZJ8C0E01YVM9S08OL,LOC069,LOC063,LOC062,RT-LOC069-LOC016-LOC030,OUT_FOR_DELIVERY,Normal,Express,57.83,2026-06-30T15:56:50.308824,2026-06-30T16:06:50.308824,3.16,MEDIUM,0.409,10,2026-07-01T00:00:00
CURR01717,1ZHMHV5VD0CJQF8A2X,LOC071,LOC067,LOC016,RT-LOC071-LOC050-LOC016,IN_TRANSIT,Critical,Express,39.49,2026-06-30T06:24:59.932938,2026-06-30T09:13:59.932938,4.41,MEDIUM,0.544,169,2026-07-01T00:00:00
CURR01718,1ZYNZI0DT0ZE04XIRT,LOC040,LOC072,LOC015,RT-LOC040-LOC038-LOC045,OUT_FOR_DELIVERY,Low,Standard,137.24,2026-07-01T05:34:36.475609,2026-07-01T08:22:36.475609,3.22,MEDIUM,0.621,168,2026-07-01T00:00:00
CURR01719,1Z67Z6EJAMTUQLV9N6,LOC015,LOC021,LOC022,RT-LOC015-LOC069-LOC016,IN_TRANSIT,Critical,Express,49.11,2026-06-30T14:14:28.594198,2026-06-30T15:48:28.594198,4.13,MEDIUM,0.557,94,2026-07-01T00:00:00
CURR01720,1ZFCAJ9AOMFA9NFVPA,LOC003,LOC071,LOC029,RT-LOC003-LOC007-LOC006,DELAYED,Critical,Express,92.31,2026-06-29T14:40:21.814853,2026-06-29T17:54:21.814853,4.5,MEDIUM,0.62,194,2026-07-01T00:00:00
CURR01721,1ZDYILR3OZ021BGCMO,LOC021,LOC007,LOC004,RT-LOC021-LOC004-LOC007,DELAYED,Normal,International,100.94,2026-06-30T14:35:30.840207,2026-06-30T16:40:30.840207,4.7,MEDIUM,0.616,125,2026-07-01T00:00:00
CURR01722,1Z9R53O12OFVTBGG04,LOC036,LOC017,LOC030,RT-LOC036-LOC015-LOC069,OUT_FOR_DELIVERY,Normal,International,29.92,2026-06-30T18:28:13.087322,2026-06-30T19:16:13.087322,3.57,MEDIUM,0.402,48,2026-07-01T00:00:00
CURR01723,1Z3I6L57ATDJ0X4RU6,LOC044,LOC032,LOC031,RT-LOC044-LOC074-LOC045,IN_TRANSIT,High,Standard,59.45,2026-07-01T13:33:02.524990,2026-07-01T13:44:02.524990,3.34,MEDIUM,0.385,11,2026-07-01T00:00:00
CURR01724,1ZRSZBO4DVZMM7QOHN,LOC048,LOC063,LOC032,RT-LOC048-LOC037-LOC035,DELAYED,High,Standard,7.62,2026-06-30T17:27:15.611286,2026-06-30T19:44:15.611286,4.71,MEDIUM,0.648,137,2026-07-01T00:00:00
CURR01725,1ZPEBJTV4AHZ32KLGN,LOC027,LOC007,LOC060,RT-LOC027-LOC063-LOC061,IN_TRANSIT,Low,Express,53.42,2026-06-30T22:41:00.803514,2026-06-30T22:53:00.803514,2.46,LOW,0.293,12,2026-07-01T00:00:00
CURR01726,1ZSWYD5OGFKDSRHDNX,LOC014,LOC039,LOC037,RT-LOC014-LOC032-LOC033,IN_TRANSIT,Normal,Standard,116.65,2026-07-01T11:30:24.913438,2026-07-01T14:01:24.913438,4.5,MEDIUM,0.567,151,2026-07-01T00:00:00
CURR01727,1ZJM2632VTMTK4P650,LOC018,LOC067,LOC018,RT-LOC018-LOC012-LOC067,OUT_FOR_DELIVERY,High,Express,92.8,2026-06-30T18:53:21.560013,2026-06-30T20:27:21.560013,3.82,MEDIUM,0.619,94,2026-07-01T00:00:00
CURR01728,1Z3KQUC2ZVWRTMEHL0,LOC025,LOC041,LOC038,RT-LOC025-LOC027-LOC063,IN_TRANSIT,High,Fragile,7.91,2026-07-01T03:33:37.328592,2026-07-01T05:04:37.328592,3.7,MEDIUM,0.572,91,2026-07-01T00:00:00
CURR01729,1Z7UAKCUALJ399JTJ6,LOC050,LOC013,LOC018,RT-LOC050-LOC016-LOC030,IN_TRANSIT,Low,Express,171.67,2026-06-30T15:00:45.884170,2026-06-30T16:40:45.884170,4.68,MEDIUM,0.59,100,2026-07-01T00:00:00
CURR01730,1ZT7QRYTY018LICSID,LOC034,LOC073,LOC035,RT-LOC034-LOC033-LOC035,DELAYED,Normal,Express,13.54,2026-07-01T20:22:46.177184,2026-07-01T22:25:46.177184,3.82,MEDIUM,0.548,123,2026-07-01T00:00:00
CURR01731,1ZETXJVMU6KIM6DVR3,LOC023,LOC005,LOC060,RT-LOC023-LOC019-LOC060,DELAYED,Low,Standard,66.07,2026-07-01T00:13:04.627878,2026-07-01T01:53:04.627878,3.07,MEDIUM,0.427,100,2026-07-01T00:00:00
CURR01732,1ZELYRVTCUT50B5AX0,LOC014,LOC007,LOC067,RT-LOC014-LOC032-LOC065,IN_TRANSIT,Low,Standard,100.01,2026-06-29T23:20:20.072678,2026-06-29T23:31:20.072678,2.18,LOW,0.232,11,2026-07-01T00:00:00
CURR01733,1ZR6NTCMPYIMVM67YK,LOC035,LOC038,LOC037,RT-LOC035-LOC037-LOC038,IN_TRANSIT,High,Standard,55.44,2026-07-01T03:11:49.384460,2026-07-01T06:39:49.384460,5.12,HIGH,0.682,208,2026-07-01T00:00:00
CURR01734,1ZCDRYB5RK6AOBORAF,LOC035,LOC001,LOC029,RT-LOC035-LOC036-LOC015,IN_TRANSIT,Low,Priority,3.94,2026-06-30T19:37:55.158736,2026-06-30T22:38:55.158736,3.86,MEDIUM,0.701,181,2026-07-01T00:00:00
CURR01735,1ZHCV4U95DLZ1K5H8P,LOC001,LOC053,LOC052,RT-LOC001-LOC007-LOC052,DELAYED,Normal,Standard,139.1,2026-06-30T10:06:49.678158,2026-06-30T14:01:49.678158,4.78,MEDIUM,0.647,235,2026-07-01T00:00:00
CURR01736,1Z5AB5VTYCG8Z3AOF0,LOC017,LOC065,LOC062,RT-LOC017-LOC059-LOC005,IN_TRANSIT,Low,Fragile,14.2,2026-06-29T22:32:49.294633,2026-06-29T23:17:49.294633,3.55,MEDIUM,0.383,45,2026-07-01T00:00:00
CURR01737,1ZSQWQALXMWSEZCU5K,LOC063,LOC036,LOC035,RT-LOC063-LOC066-LOC065,IN_TRANSIT,Critical,Standard,5.89,2026-07-01T09:52:09.921557,2026-07-01T12:43:09.921557,3.13,MEDIUM,0.554,171,2026-07-01T00:00:00
CURR01738,1Z4D0ZVWEOGW23888M,LOC051,LOC008,LOC052,RT-LOC051-LOC029-LOC007,OUT_FOR_DELIVERY,Critical,International,84.15,2026-06-30T09:43:40.293030,2026-06-30T10:35:40.293030,3.2,MEDIUM,0.426,52,2026-07-01T00:00:00
CURR01739,1Z4KG0EGG4V1Y71US6,LOC022,LOC008,LOC004,RT-LOC022-LOC021-LOC004,IN_TRANSIT,Normal,Priority,12.37,2026-06-29T14:07:14.388792,2026-06-29T15:34:14.388792,3.42,MEDIUM,0.477,87,2026-07-01T00:00:00
CURR01740,1ZFPPL44SPRWIWJZLY,LOC004,LOC042,LOC032,RT-LOC004-LOC007-LOC006,IN_TRANSIT,Normal,International,2.11,2026-06-30T12:02:36.952438,2026-06-30T12:46:36.952438,4.45,MEDIUM,0.561,44,2026-07-01T00:00:00
CURR01741,1Z6V5HO5SEPE02E1CT,LOC017,LOC002,LOC017,RT-LOC017-LOC002,PROCESSING,Normal,International,45.36,2026-06-29T14:41:15.715670,2026-06-29T14:59:15.715670,2.95,LOW,0.371,18,2026-07-01T00:00:00
CURR01742,1ZSM9BGSB2GAWKF1WE,LOC043,LOC038,LOC074,RT-LOC043-LOC074-LOC045,PROCESSING,Normal,Standard,34.94,2026-06-30T18:55:44.473297,2026-06-30T20:27:44.473297,4.46,MEDIUM,0.584,92,2026-07-01T00:00:00
CURR01743,1ZH8K4GI3X702H0D0T,LOC043,LOC009,LOC069,RT-LOC043-LOC074-LOC045,OUT_FOR_DELIVERY,Normal,Standard,22.31,2026-07-01T00:53:13.883137,2026-07-01T02:36:13.883137,2.99,LOW,0.484,103,2026-07-01T00:00:00
CURR01744,1ZKJEO8DP7V8ONLHPL,LOC032,LOC056,LOC021,RT-LOC032-LOC065-LOC067,OUT_FOR_DELIVERY,High,Priority,44.2,2026-06-30T02:57:29.607686,2026-06-30T04:20:29.607686,3.4,MEDIUM,0.46,83,2026-07-01T00:00:00
CURR01745,1ZYYDMLAVHOA2KCKGT,LOC045,LOC058,LOC004,RT-LOC045-LOC015-LOC069,PROCESSING,Normal,Express,4.54,2026-06-29T22:21:08.717635,2026-06-30T01:47:08.717635,3.36,MEDIUM,0.652,206,2026-07-01T00:00:00
CURR01746,1Z7GIR82AYA2GCOHZ2,LOC051,LOC010,LOC007,RT-LOC051-LOC029-LOC007,IN_TRANSIT,High,Express,16.86,2026-07-01T01:36:49.355902,2026-07-01T05:23:49.355902,4.29,MEDIUM,0.76,227,2026-07-01T00:00:00
CURR01747,1ZWKXHCFUZWR6VEHVY,LOC042,LOC075,LOC046,RT-LOC042-LOC046-LOC043,PROCESSING,Low,International,6.37,2026-06-30T10:40:42.220440,2026-06-30T11:36:42.220440,3.09,MEDIUM,0.339,56,2026-07-01T00:00:00
CURR01748,1Z4D20F3CCNVTIOT3J,LOC014,LOC057,LOC012,RT-LOC014-LOC032-LOC065,PROCESSING,High,Standard,52.25,2026-06-30T01:24:26.127109,2026-06-30T03:06:26.127109,4.56,MEDIUM,0.59,102,2026-07-01T00:00:00
CURR01749,1ZSLTF94RV1GT8G05I,LOC053,LOC061,LOC006,RT-LOC053-LOC052-LOC007,IN_TRANSIT,High,Standard,67.37,2026-06-30T17:49:45.055550,2026-06-30T19:34:45.055550,4.25,MEDIUM,0.562,105,2026-07-01T00:00:00
CURR01750,1ZAIN8CXZ2KNRQ38G5,LOC045,LOC010,LOC030,RT-LOC045-LOC015-LOC069,IN_TRANSIT,Normal,Express,118.74,2026-06-30T02:54:38.176225,2026-06-30T03:57:38.176225,3.88,MEDIUM,0.512,63,2026-07-01T00:00:00
CURR01751,1ZJ4IRF5N028QFKPO0,LOC040,LOC055,LOC022,RT-LOC040-LOC038-LOC045,IN_TRANSIT,High,International,42.94,2026-06-30T07:23:36.587940,2026-06-30T08:53:36.587940,4.48,MEDIUM,0.566,90,2026-07-01T00:00:00
CURR01752,1ZELTA3PAV1YONMHY5,LOC015,LOC007,LOC002,RT-LOC015-LOC069-LOC016,IN_TRANSIT,Normal,Standard,13.92,2026-06-30T13:31:33.186778,2026-06-30T15:29:33.186778,3.95,MEDIUM,0.485,118,2026-07-01T00:00:00
CURR01753,1Z8TS60DDXMYVIJMNC,LOC017,LOC008,LOC009,RT-LOC017-LOC006-LOC003,IN_TRANSIT,High,Standard,6.52,2026-07-01T00:11:02.635280,2026-07-01T01:47:02.635280,3.91,MEDIUM,0.611,96,2026-07-01T00:00:00
CURR01754,1ZKNJU2B0OZHL55OAU,LOC019,LOC015,LOC050,RT-LOC019-LOC060-LOC059,PROCESSING,High,Standard,4.58,2026-07-01T02:22:18.893457,2026-07-01T03:30:18.893457,3.89,MEDIUM,0.514,68,2026-07-01T00:00:00
