event_id,event_type,title,severity,location,latitude,longitude,start_time,end_time,affected_radius_km,impact_type,expected_delay_minutes,description
EE00873,Security Event,Security inspection delays,LOW,Billings,45.2189,-109.0635,2026-06-17T19:37:19,2026-06-18T07:48:45.588170,474,Route Closure,42,Security Event near Billings — severity LOW. Expected delays of up to 42 minutes.
EE00874,Port Disruption,Equipment malfunction at terminal,MEDIUM,Madison,42.6038,-89.8717,2026-01-11T04:54:31,2026-01-11T15:03:36.491289,250,Route Closure,114,Port Disruption near Madison — severity MEDIUM. Expected delays of up to 114 minutes.
EE00875,Security Event,Facility lockdown,MEDIUM,Seattle,47.2102,-123.1411,2024-03-18T17:04:52,2024-03-25T08:52:24.528417,217,Capacity Reduction,114,Security Event near Seattle — severity MEDIUM. Expected delays of up to 114 minutes.
EE00876,Geopolitical Event,Trade restrictions imposed,MEDIUM,Pittsburgh,41.1187,-79.0869,2025-02-18T23:29:41,2025-02-23T16:38:51.801986,80,Delay,132,Geopolitical Event near Pittsburgh — severity MEDIUM. Expected delays of up to 132 minutes.
EE00877,Public Event,Major sporting event causing traffic,LOW,Richmond,37.5536,-77.4277,2024-03-08T00:10:40,2024-03-08T23:38:47.311738,242,Inspection Required,44,Public Event near Richmond — severity LOW. Expected delays of up to 44 minutes.
EE00878,Geopolitical Event,Tariff increase announced,CRITICAL,Manchester,42.1607,-70.6554,2025-07-04T21:59:02,2025-07-07T23:06:23.779037,123,Delay,1208,Geopolitical Event near Manchester — severity CRITICAL. Expected delays of up to 1208 minutes.
EE00879,Labor Strike,Warehouse staff walkout,HIGH,Birmingham,32.6185,-86.09,2024-12-22T06:18:46,2024-12-22T12:39:58.943405,479,Route Closure,315,Labor Strike near Birmingham — severity HIGH. Expected delays of up to 315 minutes.
EE00880,Geopolitical Event,Tariff increase announced,HIGH,Dallas,32.2857,-97.1884,2024-07-02T04:09:07,2024-07-05T06:34:15.041768,178,Delay,383,Geopolitical Event near Dallas — severity HIGH. Expected delays of up to 383 minutes.
EE00881,Port Disruption,Port congestion surge,MEDIUM,Jackson,31.5274,-91.0411,2025-02-05T19:13:28,2025-02-12T09:55:25.641057,51,Capacity Reduction,80,Port Disruption near Jackson — severity MEDIUM. Expected delays of up to 80 minutes.
EE00882,Geopolitical Event,Trade restrictions imposed,LOW,Lexington,38.9985,-85.5032,2024-05-17T09:10:10,2024-05-23T00:45:55.922479,413,Delay,23,Geopolitical Event near Lexington — severity LOW. Expected delays of up to 23 minutes.
EE00883,Public Event,Festival road closures,HIGH,St Louis,37.9585,-89.649,2026-06-21T12:18:29,2026-06-27T09:57:16.758013,443,Route Closure,275,Public Event near St Louis — severity HIGH. Expected delays of up to 275 minutes.
EE00884,Labor Strike,Warehouse staff walkout,HIGH,Louisville,37.5878,-85.2867,2025-10-19T22:04:27,2025-10-24T21:04:05.109601,216,Inspection Required,410,Labor Strike near Louisville — severity HIGH. Expected delays of up to 410 minutes.
EE00885,Road Closure,Highway section closed for repairs,HIGH,Cincinnati,38.7254,-84.4947,2024-06-23T18:02:34,2024-06-30T00:23:54.118805,127,Inspection Required,294,Road Closure near Cincinnati — severity HIGH. Expected delays of up to 294 minutes.
EE00886,Public Event,Major sporting event causing traffic,MEDIUM,Baton Rouge,30.5608,-91.2024,2025-07-04T20:49:14,2025-07-05T20:32:15.162885,458,Route Closure,161,Public Event near Baton Rouge — severity MEDIUM. Expected delays of up to 161 minutes.
EE00887,Public Event,Political rally road closures,HIGH,Austin,31.0906,-98.6727,2025-10-25T13:17:36,2025-10-31T00:40:04.556647,223,Delay,471,Public Event near Austin — severity HIGH. Expected delays of up to 471 minutes.
EE00888,Road Closure,Bridge weight restriction,LOW,Indianapolis,39.5033,-85.9263,2024-03-09T09:13:44,2024-03-09T22:18:11.349092,95,Route Closure,30,Road Closure near Indianapolis — severity LOW. Expected delays of up to 30 minutes.
EE00889,Infrastructure Failure,Bridge structural issue,MEDIUM,Sioux Falls,43.7826,-97.3679,2026-02-06T22:54:28,2026-02-13T12:26:09.658841,404,Inspection Required,144,Infrastructure Failure near Sioux Falls — severity MEDIUM. Expected delays of up to 144 minutes.
EE00890,Road Closure,Emergency road closure,LOW,Dallas,32.8724,-97.2725,2026-05-07T06:23:05,2026-05-09T16:16:14.769984,87,Capacity Reduction,20,Road Closure near Dallas — severity LOW. Expected delays of up to 20 minutes.
EE00891,Port Disruption,Port congestion surge,HIGH,Seattle,47.1924,-121.6845,2025-01-20T10:16:04,2025-01-25T13:48:21.721365,279,Capacity Reduction,305,Port Disruption near Seattle — severity HIGH. Expected delays of up to 305 minutes.
EE00892,Geopolitical Event,Border control tightened,MEDIUM,Memphis,35.6638,-89.9285,2024-10-02T00:07:48,2024-10-03T10:56:56.812493,372,Capacity Reduction,78,Geopolitical Event near Memphis — severity MEDIUM. Expected delays of up to 78 minutes.
EE00893,Port Disruption,Equipment malfunction at terminal,HIGH,Las Vegas,35.6125,-114.7204,2026-01-27T07:34:13,2026-01-29T10:29:02.922078,109,Capacity Reduction,313,Port Disruption near Las Vegas — severity HIGH. Expected delays of up to 313 minutes.
EE00894,Security Event,Security inspection delays,MEDIUM,Minneapolis,45.3004,-93.9217,2025-03-17T08:40:00,2025-03-23T00:02:32.021349,489,Capacity Reduction,82,Security Event near Minneapolis — severity MEDIUM. Expected delays of up to 82 minutes.
EE00895,Customs Delay,Documentation backlog,MEDIUM,Denver,39.7821,-105.6228,2026-05-09T09:12:53,2026-05-11T14:16:11.675809,482,Route Closure,172,Customs Delay near Denver — severity MEDIUM. Expected delays of up to 172 minutes.
EE00896,Public Event,Major sporting event causing traffic,LOW,Houston,29.0712,-94.9851,2026-05-17T02:44:34,2026-05-21T21:51:29.922667,489,Route Closure,33,Public Event near Houston — severity LOW. Expected delays of up to 33 minutes.
EE00897,Security Event,Heightened screening,CRITICAL,Topeka,39.5862,-95.6718,2024-12-14T04:11:52,2024-12-20T03:33:05.172878,287,Delay,1336,Security Event near Topeka — severity CRITICAL. Expected delays of up to 1336 minutes.
EE00898,Port Disruption,Vessel backlog,MEDIUM,Buffalo,42.6949,-78.6155,2025-06-01T18:34:56,2025-06-08T15:13:18.476164,263,Inspection Required,71,Port Disruption near Buffalo — severity MEDIUM. Expected delays of up to 71 minutes.
EE00899,Security Event,Heightened screening,HIGH,San Antonio,28.7374,-99.003,2025-08-09T06:00:04,2025-08-12T07:37:24.476865,488,Inspection Required,357,Security Event near San Antonio — severity HIGH. Expected delays of up to 357 minutes.
EE00900,Labor Strike,Port workers strike,MEDIUM,Tampa,27.8089,-82.4343,2025-07-03T23:39:51,2025-07-09T10:43:25.225230,410,Inspection Required,150,Labor Strike near Tampa — severity MEDIUM. Expected delays of up to 150 minutes.
EE00901,Port Disruption,Port congestion surge,LOW,Milwaukee,42.6464,-87.5844,2024-06-15T05:34:49,2024-06-17T12:14:36.918937,145,Delay,12,Port Disruption near Milwaukee — severity LOW. Expected delays of up to 12 minutes.
EE00902,Public Event,Political rally road closures,LOW,Montgomery,32.4981,-86.7602,2025-12-15T22:58:19,2025-12-20T15:59:05.518102,268,Delay,48,Public Event near Montgomery — severity LOW. Expected delays of up to 48 minutes.
EE00903,Labor Strike,Truck drivers work stoppage,MEDIUM,Billings,45.6205,-108.7869,2026-06-21T14:30:29,2026-06-22T03:00:16.016322,107,Delay,126,Labor Strike near Billings — severity MEDIUM. Expected delays of up to 126 minutes.
EE00904,Port Disruption,Vessel backlog,HIGH,Portland,45.5894,-123.3389,2025-09-10T12:24:46,2025-09-13T06:13:19.019270,271,Inspection Required,461,Port Disruption near Portland — severity HIGH. Expected delays of up to 461 minutes.
EE00905,Public Event,Political rally road closures,HIGH,Las Vegas,36.2605,-115.714,2024-10-09T07:12:30,2024-10-10T15:01:05.904994,178,Capacity Reduction,347,Public Event near Las Vegas — severity HIGH. Expected delays of up to 347 minutes.
EE00906,Infrastructure Failure,Bridge structural issue,LOW,Seattle,46.7311,-121.8602,2025-03-30T22:14:04,2025-04-06T15:33:20.718194,151,Delay,58,Infrastructure Failure near Seattle — severity LOW. Expected delays of up to 58 minutes.
EE00907,Public Event,Major sporting event causing traffic,HIGH,Wichita,37.6003,-98.1956,2024-03-11T03:58:09,2024-03-14T11:11:21.950312,64,Inspection Required,430,Public Event near Wichita — severity HIGH. Expected delays of up to 430 minutes.
EE00908,Port Disruption,Equipment malfunction at terminal,MEDIUM,Las Vegas,36.4847,-115.1792,2025-10-16T23:35:57,2025-10-23T08:35:45.975372,55,Delay,112,Port Disruption near Las Vegas — severity MEDIUM. Expected delays of up to 112 minutes.
EE00909,Port Disruption,Vessel backlog,HIGH,Washington,39.7302,-77.164,2025-03-15T16:29:43,2025-03-18T00:13:41.611673,336,Route Closure,271,Port Disruption near Washington — severity HIGH. Expected delays of up to 271 minutes.
EE00910,Infrastructure Failure,Bridge structural issue,MEDIUM,Las Vegas,36.102,-114.6542,2025-08-07T14:01:31,2025-08-09T11:06:11.728779,383,Inspection Required,160,Infrastructure Failure near Las Vegas — severity MEDIUM. Expected delays of up to 160 minutes.
EE00911,Infrastructure Failure,Rail track damage,MEDIUM,Oklahoma City,35.9548,-96.9649,2025-08-19T02:30:59,2025-08-21T04:26:29.792924,51,Route Closure,100,Infrastructure Failure near Oklahoma City — severity MEDIUM. Expected delays of up to 100 minutes.
EE00912,Security Event,Security inspection delays,HIGH,Oklahoma City,35.0593,-97.3549,2026-04-29T10:07:24,2026-05-04T05:19:39.641064,128,Route Closure,452,Security Event near Oklahoma City — severity HIGH. Expected delays of up to 452 minutes.
EE00913,Geopolitical Event,Border control tightened,CRITICAL,Phoenix,32.6003,-111.8189,2025-01-21T06:31:38,2025-01-22T13:49:59.920683,203,Delay,841,Geopolitical Event near Phoenix — severity CRITICAL. Expected delays of up to 841 minutes.
EE00914,Labor Strike,Warehouse staff walkout,LOW,Portland,44.858,-122.6677,2025-02-15T09:37:44,2025-02-22T08:18:49.972391,426,Capacity Reduction,57,Labor Strike near Portland — severity LOW. Expected delays of up to 57 minutes.
EE00915,Labor Strike,Warehouse staff walkout,HIGH,Baton Rouge,31.3946,-91.1912,2025-10-28T21:46:17,2025-11-03T21:52:43.732501,326,Route Closure,451,Labor Strike near Baton Rouge — severity HIGH. Expected delays of up to 451 minutes.
EE00916,Labor Strike,Port workers strike,HIGH,Washington,38.8514,-77.1181,2024-02-09T19:13:17,2024-02-12T02:55:29.617928,475,Route Closure,214,Labor Strike near Washington — severity HIGH. Expected delays of up to 214 minutes.
EE00917,Infrastructure Failure,Rail track damage,LOW,Spokane,47.3989,-116.9259,2025-02-16T15:57:07,2025-02-20T11:24:14.803586,231,Inspection Required,40,Infrastructure Failure near Spokane — severity LOW. Expected delays of up to 40 minutes.
EE00918,Public Event,Major sporting event causing traffic,CRITICAL,Knoxville,35.0709,-84.2002,2025-12-04T19:17:32,2025-12-05T16:27:16.789898,81,Route Closure,719,Public Event near Knoxville — severity CRITICAL. Expected delays of up to 719 minutes.
EE00919,Labor Strike,Warehouse staff walkout,MEDIUM,Chattanooga,35.7327,-84.546,2026-03-05T21:34:54,2026-03-06T18:10:47.210144,88,Capacity Reduction,169,Labor Strike near Chattanooga — severity MEDIUM. Expected delays of up to 169 minutes.
EE00920,Road Closure,Bridge weight restriction,MEDIUM,Newark,41.1146,-74.6987,2025-04-30T06:52:49,2025-05-02T23:25:16.318150,154,Delay,113,Road Closure near Newark — severity MEDIUM. Expected delays of up to 113 minutes.
EE00921,Public Event,Political rally road closures,LOW,Boise,42.6723,-116.6214,2024-08-23T15:23:26,2024-08-30T03:26:16.309795,100,Delay,10,Public Event near Boise — severity LOW. Expected delays of up to 10 minutes.
EE00922,Port Disruption,Port congestion surge,LOW,Dallas,33.6554,-96.3353,2024-04-10T14:25:30,2024-04-15T11:26:41.609662,176,Route Closure,34,Port Disruption near Dallas — severity LOW. Expected delays of up to 34 minutes.
EE00923,Security Event,Security inspection delays,HIGH,St Louis,38.7904,-89.2383,2025-11-20T15:31:21,2025-11-23T22:51:21.141046,305,Delay,205,Security Event near St Louis — severity HIGH. Expected delays of up to 205 minutes.
EE00924,Infrastructure Failure,Power outage at facility,CRITICAL,Minneapolis,44.4973,-93.511,2024-01-19T01:02:52,2024-01-24T03:49:44.678270,285,Capacity Reduction,691,Infrastructure Failure near Minneapolis — severity CRITICAL. Expected delays of up to 691 minutes.
EE00925,Road Closure,Highway section closed for repairs,LOW,Atlanta,32.762,-83.9158,2024-08-25T14:21:41,2024-08-28T04:54:18.560174,271,Capacity Reduction,29,Road Closure near Atlanta — severity LOW. Expected delays of up to 29 minutes.
EE00926,Road Closure,Highway section closed for repairs,MEDIUM,Newark,40.9306,-73.8626,2026-05-21T05:22:30,2026-05-27T23:09:28.096209,236,Capacity Reduction,165,Road Closure near Newark — severity MEDIUM. Expected delays of up to 165 minutes.
EE00927,Customs Delay,Increased customs inspections,MEDIUM,Fresno,37.4272,-120.0257,2025-06-09T02:13:16,2025-06-15T02:16:11.100301,197,Delay,144,Customs Delay near Fresno — severity MEDIUM. Expected delays of up to 144 minutes.
EE00928,Road Closure,Highway section closed for repairs,HIGH,Phoenix,34.4423,-112.636,2024-06-07T18:39:10,2024-06-10T16:58:16.364460,406,Capacity Reduction,366,Road Closure near Phoenix — severity HIGH. Expected delays of up to 366 minutes.
EE00929,Infrastructure Failure,Power outage at facility,LOW,Minneapolis,43.9984,-92.765,2025-08-22T12:42:27,2025-08-28T13:10:23.057749,231,Delay,53,Infrastructure Failure near Minneapolis — severity LOW. Expected delays of up to 53 minutes.
EE00930,Port Disruption,Port congestion surge,CRITICAL,Fargo,46.5939,-96.0117,2024-08-09T02:48:30,2024-08-10T05:10:46.290769,424,Route Closure,894,Port Disruption near Fargo — severity CRITICAL. Expected delays of up to 894 minutes.
EE00931,Public Event,Major sporting event causing traffic,LOW,Springfield,36.6386,-93.3384,2024-09-05T06:02:44,2024-09-10T13:45:34.801642,177,Inspection Required,13,Public Event near Springfield — severity LOW. Expected delays of up to 13 minutes.
EE00932,Public Event,Festival road closures,LOW,Atlanta,33.2228,-84.7682,2025-07-06T08:39:40,2025-07-12T08:35:36.810221,195,Route Closure,58,Public Event near Atlanta — severity LOW. Expected delays of up to 58 minutes.
EE00933,Road Closure,Bridge weight restriction,MEDIUM,Topeka,38.3008,-96.2434,2026-06-19T23:52:12,2026-06-26T23:19:58.926863,436,Capacity Reduction,89,Road Closure near Topeka — severity MEDIUM. Expected delays of up to 89 minutes.
EE00934,Infrastructure Failure,Rail track damage,MEDIUM,Washington,39.4714,-77.7198,2025-01-12T17:35:20,2025-01-15T08:06:46.362509,463,Capacity Reduction,84,Infrastructure Failure near Washington — severity MEDIUM. Expected delays of up to 84 minutes.
EE00935,Public Event,Political rally road closures,HIGH,Portland,44.6565,-123.4607,2025-09-23T16:18:03,2025-09-25T07:39:16.351992,245,Capacity Reduction,435,Public Event near Portland — severity HIGH. Expected delays of up to 435 minutes.
EE00936,Geopolitical Event,Trade restrictions imposed,MEDIUM,Omaha,41.599,-94.9351,2025-03-03T12:50:31,2025-03-05T20:02:37.187173,318,Route Closure,142,Geopolitical Event near Omaha — severity MEDIUM. Expected delays of up to 142 minutes.
EE00937,Public Event,Political rally road closures,CRITICAL,Memphis,34.358,-89.1928,2026-04-22T22:19:37,2026-04-24T00:15:51.523394,172,Delay,681,Public Event near Memphis — severity CRITICAL. Expected delays of up to 681 minutes.
EE00938,Geopolitical Event,Border control tightened,MEDIUM,New York,39.7878,-74.4699,2026-04-29T06:53:49,2026-05-01T04:03:11.770835,166,Delay,87,Geopolitical Event near New York — severity MEDIUM. Expected delays of up to 87 minutes.
EE00939,Geopolitical Event,Tariff increase announced,LOW,Los Angeles,34.1305,-117.5924,2024-07-13T06:29:20,2024-07-15T18:05:16.049190,390,Delay,47,Geopolitical Event near Los Angeles — severity LOW. Expected delays of up to 47 minutes.
EE00940,Security Event,Security inspection delays,LOW,Nashville,35.6971,-86.4234,2024-01-01T12:47:57,2024-01-06T16:31:30.881849,157,Delay,58,Security Event near Nashville — severity LOW. Expected delays of up to 58 minutes.
EE00941,Road Closure,Highway section closed for repairs,CRITICAL,Kansas City,39.1372,-94.6547,2026-02-19T15:46:56,2026-02-23T12:29:53.290335,348,Delay,1350,Road Closure near Kansas City — severity CRITICAL. Expected delays of up to 1350 minutes.
EE00942,Customs Delay,Documentation backlog,MEDIUM,Newark,41.6681,-74.471,2026-06-10T11:26:13,2026-06-15T04:03:19.179456,342,Capacity Reduction,168,Customs Delay near Newark — severity MEDIUM. Expected delays of up to 168 minutes.
EE00943,Road Closure,Emergency road closure,LOW,Houston,30.6473,-95.5083,2024-12-10T20:51:22,2024-12-12T14:33:44.896784,137,Inspection Required,36,Road Closure near Houston — severity LOW. Expected delays of up to 36 minutes.
EE00944,Security Event,Security inspection delays,LOW,Louisville,39.0989,-86.4244,2025-02-17T02:08:59,2025-02-19T18:07:31.932105,470,Delay,18,Security Event near Louisville — severity LOW. Expected delays of up to 18 minutes.
EE00945,Port Disruption,Equipment malfunction at terminal,MEDIUM,Baton Rouge,30.1872,-91.2459,2026-04-10T12:09:20,2026-04-13T17:29:57.679317,361,Inspection Required,67,Port Disruption near Baton Rouge — severity MEDIUM. Expected delays of up to 67 minutes.
EE00946,Labor Strike,Port workers strike,LOW,Baltimore,38.842,-77.5732,2025-09-13T13:56:52,2025-09-18T21:52:20.812084,169,Capacity Reduction,18,Labor Strike near Baltimore — severity LOW. Expected delays of up to 18 minutes.
EE00947,Security Event,Facility lockdown,HIGH,El Paso,31.3678,-106.6603,2026-04-07T12:37:25,2026-04-12T07:44:06.460189,397,Inspection Required,405,Security Event near El Paso — severity HIGH. Expected delays of up to 405 minutes.
EE00948,Road Closure,Emergency road closure,MEDIUM,Orlando,29.3519,-81.5137,2026-02-18T12:47:15,2026-02-24T03:25:06.408363,345,Delay,116,Road Closure near Orlando — severity MEDIUM. Expected delays of up to 116 minutes.
EE00949,Road Closure,Bridge weight restriction,HIGH,Newark,41.1668,-74.4662,2024-12-20T02:40:07,2024-12-21T19:15:13.464473,215,Route Closure,236,Road Closure near Newark — severity HIGH. Expected delays of up to 236 minutes.
EE00950,Public Event,Political rally road closures,HIGH,Providence,42.3072,-71.7506,2024-03-04T19:52:09,2024-03-10T13:17:50.596128,335,Delay,338,Public Event near Providence — severity HIGH. Expected delays of up to 338 minutes.
EE00951,Infrastructure Failure,Rail track damage,CRITICAL,Jacksonville,30.6816,-82.5832,2025-11-08T03:50:13,2025-11-10T04:40:41.045425,294,Route Closure,1290,Infrastructure Failure near Jacksonville — severity CRITICAL. Expected delays of up to 1290 minutes.
EE00952,Infrastructure Failure,Bridge structural issue,LOW,Tampa,27.6088,-82.1597,2024-08-01T12:51:26,2024-08-03T03:02:24.422315,68,Capacity Reduction,14,Infrastructure Failure near Tampa — severity LOW. Expected delays of up to 14 minutes.
EE00953,Security Event,Facility lockdown,CRITICAL,Baton Rouge,29.91,-91.2602,2025-02-05T14:45:21,2025-02-08T01:01:09.813001,247,Route Closure,854,Security Event near Baton Rouge — severity CRITICAL. Expected delays of up to 854 minutes.
EE00954,Labor Strike,Warehouse staff walkout,LOW,Seattle,47.1969,-122.0579,2025-09-05T21:41:45,2025-09-12T12:05:55.603274,337,Delay,37,Labor Strike near Seattle — severity LOW. Expected delays of up to 37 minutes.
EE00955,Infrastructure Failure,Power outage at facility,HIGH,Albany,42.7519,-74.7342,2026-01-14T21:56:08,2026-01-16T00:00:25.472625,375,Capacity Reduction,453,Infrastructure Failure near Albany — severity HIGH. Expected delays of up to 453 minutes.
EE00956,Geopolitical Event,Tariff increase announced,HIGH,Sacramento,38.3619,-122.086,2024-08-23T02:18:55,2024-08-24T23:39:25.836075,126,Capacity Reduction,471,Geopolitical Event near Sacramento — severity HIGH. Expected delays of up to 471 minutes.
EE00957,Security Event,Security inspection delays,MEDIUM,Indianapolis,39.9991,-86.1519,2026-03-29T23:47:14,2026-04-03T20:01:43.538683,270,Route Closure,91,Security Event near Indianapolis — severity MEDIUM. Expected delays of up to 91 minutes.
EE00958,Labor Strike,Truck drivers work stoppage,HIGH,Billings,46.3937,-108.903,2025-11-22T13:18:05,2025-11-28T00:17:23.649307,145,Inspection Required,239,Labor Strike near Billings — severity HIGH. Expected delays of up to 239 minutes.
EE00959,Public Event,Festival road closures,MEDIUM,Albuquerque,35.2789,-106.1998,2026-06-13T09:31:30,2026-06-18T02:43:22.756261,479,Delay,160,Public Event near Albuquerque — severity MEDIUM. Expected delays of up to 160 minutes.
EE00960,Customs Delay,Increased customs inspections,LOW,Springfield,36.9132,-93.2885,2024-04-15T20:48:39,2024-04-18T21:01:49.944251,141,Inspection Required,45,Customs Delay near Springfield — severity LOW. Expected delays of up to 45 minutes.
EE00961,Labor Strike,Port workers strike,MEDIUM,Las Vegas,35.9459,-114.5021,2025-10-22T01:57:30,2025-10-23T00:06:25.838797,346,Delay,63,Labor Strike near Las Vegas — severity MEDIUM. Expected delays of up to 63 minutes.
EE00962,Infrastructure Failure,Power outage at facility,MEDIUM,Houston,29.5094,-94.4747,2024-02-04T06:15:49,2024-02-05T10:45:36.986907,236,Delay,88,Infrastructure Failure near Houston — severity MEDIUM. Expected delays of up to 88 minutes.
EE00963,Public Event,Political rally road closures,MEDIUM,Jackson,31.6684,-89.265,2024-04-08T12:05:43,2024-04-09T09:03:51.336195,266,Delay,172,Public Event near Jackson — severity MEDIUM. Expected delays of up to 172 minutes.
EE00964,Security Event,Security inspection delays,MEDIUM,Miami,26.2507,-80.8215,2024-05-18T12:56:25,2024-05-20T18:02:54.386570,367,Delay,74,Security Event near Miami — severity MEDIUM. Expected delays of up to 74 minutes.
EE00965,Labor Strike,Warehouse staff walkout,LOW,Lexington,38.3889,-84.5633,2025-04-10T21:04:14,2025-04-16T14:42:51.045493,425,Route Closure,45,Labor Strike near Lexington — severity LOW. Expected delays of up to 45 minutes.
EE00966,Public Event,Festival road closures,HIGH,Manchester,42.2573,-71.3377,2024-04-24T17:26:28,2024-04-30T00:21:55.317823,481,Delay,413,Public Event near Manchester — severity HIGH. Expected delays of up to 413 minutes.
EE00967,Road Closure,Bridge weight restriction,LOW,El Paso,30.9782,-106.7511,2024-11-29T03:20:32,2024-12-02T12:21:12.967896,414,Delay,57,Road Closure near El Paso — severity LOW. Expected delays of up to 57 minutes.
EE00968,Infrastructure Failure,Power outage at facility,MEDIUM,Baltimore,39.6348,-77.1587,2024-06-24T10:56:22,2024-06-27T02:10:31.325812,442,Delay,159,Infrastructure Failure near Baltimore — severity MEDIUM. Expected delays of up to 159 minutes.
EE00969,Customs Delay,Documentation backlog,HIGH,San Diego,32.8463,-117.2819,2025-01-20T16:44:29,2025-01-23T13:21:23.093974,111,Capacity Reduction,294,Customs Delay near San Diego — severity HIGH. Expected delays of up to 294 minutes.
EE00970,Road Closure,Emergency road closure,HIGH,Spokane,48.3372,-116.7363,2025-07-09T17:46:44,2025-07-13T21:18:55.012871,67,Delay,370,Road Closure near Spokane — severity HIGH. Expected delays of up to 370 minutes.
EE00971,Port Disruption,Vessel backlog,LOW,El Paso,32.3628,-105.56,2024-09-10T14:13:06,2024-09-14T12:39:28.070788,52,Capacity Reduction,55,Port Disruption near El Paso — severity LOW. Expected delays of up to 55 minutes.
EE00972,Security Event,Heightened screening,MEDIUM,Indianapolis,40.062,-87.0139,2024-11-13T18:57:44,2024-11-18T01:45:24.146204,233,Route Closure,104,Security Event near Indianapolis — severity MEDIUM. Expected delays of up to 104 minutes.
EE00973,Public Event,Festival road closures,LOW,Salt Lake City,40.6631,-112.6719,2025-09-24T20:12:30,2025-09-26T20:17:26.211095,291,Route Closure,33,Public Event near Salt Lake City — severity LOW. Expected delays of up to 33 minutes.
EE00974,Road Closure,Bridge weight restriction,MEDIUM,Newark,41.1481,-73.2607,2024-06-16T17:03:28,2024-06-20T14:54:55.150119,436,Capacity Reduction,144,Road Closure near Newark — severity MEDIUM. Expected delays of up to 144 minutes.
EE00975,Public Event,Festival road closures,HIGH,Sacramento,38.1272,-122.1099,2024-12-27T09:46:47,2025-01-02T17:58:09.069485,89,Route Closure,433,Public Event near Sacramento — severity HIGH. Expected delays of up to 433 minutes.
EE00976,Port Disruption,Equipment malfunction at terminal,MEDIUM,Rochester,42.7341,-77.213,2024-11-27T10:01:59,2024-12-02T21:56:37.637226,409,Route Closure,153,Port Disruption near Rochester — severity MEDIUM. Expected delays of up to 153 minutes.
EE00977,Labor Strike,Truck drivers work stoppage,HIGH,Boise,44.5244,-117.1707,2026-01-08T01:23:56,2026-01-14T02:12:10.304194,251,Inspection Required,410,Labor Strike near Boise — severity HIGH. Expected delays of up to 410 minutes.
EE00978,Labor Strike,Truck drivers work stoppage,MEDIUM,Salt Lake City,39.8253,-111.8149,2025-09-25T05:38:27,2025-09-29T04:40:03.369525,459,Route Closure,77,Labor Strike near Salt Lake City — severity MEDIUM. Expected delays of up to 77 minutes.
EE00979,Public Event,Festival road closures,LOW,Fresno,35.7958,-119.2576,2024-01-01T15:49:24,2024-01-03T11:27:20.225434,189,Inspection Required,14,Public Event near Fresno — severity LOW. Expected delays of up to 14 minutes.
EE00980,Security Event,Security inspection delays,HIGH,Madison,42.1361,-89.0741,2025-06-14T20:34:52,2025-06-21T06:54:41.223213,309,Delay,184,Security Event near Madison — severity HIGH. Expected delays of up to 184 minutes.
EE00981,Road Closure,Bridge weight restriction,MEDIUM,New Orleans,29.5215,-89.1915,2024-10-16T20:13:12,2024-10-18T05:34:15.552159,271,Delay,148,Road Closure near New Orleans — severity MEDIUM. Expected delays of up to 148 minutes.
EE00982,Customs Delay,System outage at customs,CRITICAL,Dallas,33.6625,-96.4507,2025-01-21T05:25:32,2025-01-24T07:24:07.737286,210,Inspection Required,781,Customs Delay near Dallas — severity CRITICAL. Expected delays of up to 781 minutes.
EE00983,Public Event,Major sporting event causing traffic,LOW,New York,41.1345,-73.1893,2024-03-09T00:38:29,2024-03-11T12:22:00.240363,195,Capacity Reduction,38,Public Event near New York — severity LOW. Expected delays of up to 38 minutes.
EE00984,Infrastructure Failure,Bridge structural issue,HIGH,San Francisco,38.2587,-122.5982,2025-01-30T08:54:53,2025-02-01T06:07:12.697047,459,Route Closure,241,Infrastructure Failure near San Francisco — severity HIGH. Expected delays of up to 241 minutes.
EE00985,Labor Strike,Warehouse staff walkout,MEDIUM,Spokane,48.5437,-118.1921,2025-05-13T23:51:30,2025-05-17T22:49:15.190067,213,Route Closure,86,Labor Strike near Spokane — severity MEDIUM. Expected delays of up to 86 minutes.
EE00986,Security Event,Heightened screening,LOW,San Diego,31.7809,-116.5736,2026-05-14T04:08:06,2026-05-17T07:21:59.353854,176,Inspection Required,36,Security Event near San Diego — severity LOW. Expected delays of up to 36 minutes.
EE00987,Infrastructure Failure,Bridge structural issue,LOW,Fargo,46.2181,-96.9752,2026-03-04T21:05:06,2026-03-11T00:10:44.619296,418,Inspection Required,25,Infrastructure Failure near Fargo — severity LOW. Expected delays of up to 25 minutes.
EE00988,Security Event,Heightened screening,MEDIUM,Baton Rouge,29.5579,-91.2924,2024-05-26T15:19:17,2024-05-29T09:19:12.119096,459,Route Closure,121,Security Event near Baton Rouge — severity MEDIUM. Expected delays of up to 121 minutes.
EE00989,Customs Delay,Increased customs inspections,HIGH,El Paso,31.3678,-105.7647,2025-09-14T07:45:35,2025-09-15T16:28:20.058955,99,Inspection Required,213,Customs Delay near El Paso — severity HIGH. Expected delays of up to 213 minutes.
EE00990,Road Closure,Highway section closed for repairs,MEDIUM,Knoxville,36.1784,-84.0075,2025-05-31T10:39:39,2025-06-01T15:45:13.306100,191,Inspection Required,86,Road Closure near Knoxville — severity MEDIUM. Expected delays of up to 86 minutes.
