event_id,event_type,severity,latitude,longitude,affected_radius_km,start_time,end_time,temperature,precipitation,wind_speed,visibility,delay_multiplier,expected_delay_minutes
WE03542,Tornado,LOW,30.655,-92.7052,61,2024-03-18T02:32:36,2024-03-18T09:11:07.223340,10.7,121.6,78.2,2.4,1.44,12
WE03543,Tornado,LOW,30.1789,-92.5141,102,2025-09-02T08:27:22,2025-09-03T20:25:28.674104,5.3,122.3,167.7,0.6,1.35,22
WE03544,Thunderstorm,MEDIUM,38.6462,-94.1322,148,2026-06-07T05:07:24,2026-06-09T06:32:49.295035,25.3,66.0,59.4,0.0,1.96,71
WE03545,Snowstorm,MEDIUM,37.7291,-92.8774,262,2026-05-03T20:54:29,2026-05-04T09:43:39.551337,21.8,2.8,58.1,5.7,1.5,48
WE03546,Fog,HIGH,41.1587,-88.1787,438,2026-02-01T15:52:42,2026-02-04T15:38:43.738833,-18.9,2.0,87.7,0.8,2.94,103
WE03547,Snowstorm,MEDIUM,43.8045,-84.2082,296,2024-08-26T14:14:52,2024-08-27T11:49:56.507595,38.7,102.1,122.7,6.7,1.51,49
WE03548,Heavy Rain,CRITICAL,42.7069,-113.8696,386,2024-03-25T16:05:17,2024-03-26T03:22:34.135407,21.6,94.2,91.9,0.0,3.39,412
WE03549,Hurricane,HIGH,42.506,-78.8776,403,2025-07-14T12:40:38,2025-07-16T00:30:10.338046,36.6,153.1,89.0,0.0,2.25,149
WE03550,Extreme Wind,MEDIUM,29.3479,-81.5343,154,2024-01-06T22:15:17,2024-01-08T20:52:57.600818,13.6,78.6,193.1,6.2,1.88,52
WE03551,Snowstorm,LOW,45.2364,-99.0749,113,2025-10-26T06:18:20,2025-10-27T22:09:12.604662,42.0,136.3,141.0,3.4,1.25,24
WE03552,Snowstorm,LOW,39.1283,-116.3137,67,2024-05-16T03:01:19,2024-05-18T14:18:25.389880,16.2,88.7,145.4,3.3,1.36,6
WE03553,Heavy Rain,CRITICAL,43.0196,-76.6548,607,2025-04-02T13:35:57,2025-04-02T23:16:59.583707,-8.3,65.4,127.8,0.0,3.96,255
WE03554,Heavy Rain,CRITICAL,36.1754,-86.1724,653,2026-01-16T03:56:26,2026-01-16T07:53:11.315175,-2.7,94.8,37.3,0.0,3.03,539
WE03555,Thunderstorm,HIGH,28.2615,-80.3969,269,2024-11-06T04:24:58,2024-11-07T12:00:48.581341,25.5,160.0,153.3,1.7,2.38,164
WE03556,Extreme Heat,MEDIUM,30.8185,-97.4664,110,2024-05-30T15:56:01,2024-06-01T16:36:23.074274,-4.0,55.9,160.5,0.0,1.82,75
WE03557,Extreme Heat,LOW,41.2127,-76.8745,143,2024-02-09T23:29:46,2024-02-11T13:46:25.198506,38.0,143.7,134.3,7.9,1.36,23
WE03558,Hurricane,MEDIUM,34.6594,-95.3654,292,2024-11-17T11:45:59,2024-11-19T08:17:04.492027,41.0,131.2,117.9,6.8,1.73,71
WE03559,Ice,HIGH,31.0822,-86.2647,294,2024-09-22T09:05:08,2024-09-23T02:56:09.428256,-5.6,188.2,129.3,0.0,2.96,178
WE03560,Heavy Rain,LOW,41.1731,-79.8021,112,2025-03-29T07:31:11,2025-03-31T15:34:24.057187,32.0,47.6,79.2,7.3,1.22,28
WE03561,Thunderstorm,MEDIUM,45.1583,-69.8974,139,2024-05-07T06:47:56,2024-05-07T21:08:49.360291,-0.2,172.8,79.6,1.5,1.52,51
WE03562,Extreme Heat,CRITICAL,46.4838,-97.6868,720,2026-01-05T15:59:36,2026-01-07T11:25:07.702873,15.2,51.2,37.4,0.9,4.32,380
WE03563,Tornado,MEDIUM,35.3203,-99.9784,124,2024-06-28T10:29:05,2024-06-30T04:41:41.415294,-1.8,25.4,20.9,4.5,1.53,32
WE03564,Extreme Heat,MEDIUM,50.2138,-117.9746,236,2025-04-24T00:14:52,2025-04-26T04:52:08.617255,39.1,160.4,86.2,4.2,1.5,48
WE03565,Fog,MEDIUM,31.9812,-84.379,274,2025-09-09T10:39:24,2025-09-11T05:26:41.399700,8.2,137.4,39.0,2.1,1.61,53
WE03566,Snowstorm,LOW,35.464,-91.1298,104,2026-01-01T14:04:54,2026-01-01T23:04:35.354597,21.7,102.8,143.0,2.4,1.11,15
WE03567,Extreme Heat,HIGH,34.5213,-82.3903,478,2026-01-29T18:51:02,2026-02-01T04:56:03.617244,-9.9,137.6,46.7,2.7,2.57,168
WE03568,Extreme Heat,HIGH,44.708,-85.8294,262,2025-02-15T16:04:48,2025-02-17T11:24:31.127653,-0.7,167.8,115.2,4.5,2.43,222
WE03569,Ice,MEDIUM,37.3914,-120.3082,218,2024-05-21T13:49:44,2024-05-23T16:25:50.760730,21.2,119.8,110.7,5.2,1.8,86
WE03570,Heavy Rain,LOW,44.1037,-85.8332,147,2026-04-25T06:29:19,2026-04-28T05:32:28.202091,-19.5,86.0,122.4,9.6,1.29,26
WE03571,Snowstorm,LOW,46.3836,-98.1028,104,2025-08-25T00:03:29,2025-08-26T23:44:03.564157,-13.2,99.9,136.3,2.5,1.43,27
WE03572,Heavy Rain,LOW,33.2764,-106.836,61,2024-10-14T04:52:17,2024-10-14T22:25:44.275500,20.3,113.0,62.0,1.2,1.17,7
WE03573,Snowstorm,LOW,45.4475,-93.8637,114,2025-07-30T08:38:51,2025-08-01T14:29:10.363304,34.4,32.8,64.9,0.0,1.49,18
WE03574,Heavy Rain,LOW,38.4124,-96.191,80,2025-08-15T13:18:26,2025-08-18T10:25:29.868923,18.3,123.5,80.6,1.0,1.24,19
WE03575,Heavy Rain,MEDIUM,44.0449,-91.846,128,2025-07-27T20:17:32,2025-07-30T17:24:41.562957,13.6,112.0,21.3,3.4,1.65,55
WE03576,Hurricane,MEDIUM,37.4104,-76.1765,193,2024-10-16T20:18:58,2024-10-19T19:52:32.347145,-13.7,74.2,36.8,4.1,1.74,44
WE03577,Hurricane,CRITICAL,43.5821,-85.2646,429,2025-11-23T11:42:24,2025-11-25T16:14:56.337765,14.5,134.2,180.2,0.0,4.09,519
WE03578,Heavy Rain,HIGH,37.0415,-85.9894,237,2024-03-10T07:26:22,2024-03-12T05:46:00.976597,30.7,154.8,155.7,0.0,2.82,134
WE03579,Extreme Wind,LOW,44.1385,-71.1833,139,2025-02-13T00:23:06,2025-02-13T09:43:57.199114,23.2,79.3,14.2,4.4,1.45,26
WE03580,Extreme Heat,LOW,37.1574,-95.1751,74,2025-11-14T02:42:40,2025-11-16T04:40:24.281496,-6.2,101.0,47.4,4.9,1.0,28
WE03581,Tornado,MEDIUM,41.0565,-85.8811,278,2025-12-23T10:37:02,2025-12-24T13:59:28.062537,-16.6,147.6,15.5,4.7,1.69,83
WE03582,Snowstorm,LOW,47.9988,-109.0375,89,2025-02-13T04:17:38,2025-02-13T07:43:08.315055,41.8,132.0,168.9,8.1,1.24,19
WE03583,Hurricane,LOW,44.5619,-78.4132,130,2024-12-17T10:55:24,2024-12-17T18:37:53.803187,44.6,186.8,50.0,5.1,1.46,12
WE03584,Heavy Rain,MEDIUM,37.6959,-79.5041,133,2025-02-21T04:43:00,2025-02-23T10:15:00.772762,21.0,176.1,16.8,7.0,1.57,56
WE03585,Hurricane,MEDIUM,44.199,-96.4509,198,2026-05-26T12:38:15,2026-05-29T05:23:04.625557,22.0,110.2,72.0,6.0,1.7,83
WE03586,Heavy Rain,MEDIUM,35.8359,-83.9112,150,2024-04-05T18:04:56,2024-04-07T01:39:03.184602,3.8,22.1,80.8,0.0,1.58,48
WE03587,Fog,LOW,43.7368,-87.6854,142,2024-08-22T18:33:35,2024-08-25T03:44:07.005272,43.5,152.9,189.7,9.5,1.03,21
WE03588,Extreme Heat,LOW,29.9522,-111.566,98,2024-05-30T05:20:06,2024-05-30T20:17:46.412653,-6.3,72.0,16.3,9.0,1.26,9
WE03589,Heavy Rain,MEDIUM,26.7733,-80.5442,124,2024-05-13T03:24:00,2024-05-15T18:10:39.158765,34.6,52.0,183.9,1.7,1.59,75
WE03590,Hurricane,MEDIUM,27.4093,-83.4388,283,2025-06-18T01:28:18,2025-06-18T22:26:29.188360,13.9,154.1,31.1,5.7,1.77,41
WE03591,Extreme Wind,HIGH,45.5984,-98.0054,320,2026-04-21T02:40:55,2026-04-22T06:49:12.302229,34.2,177.8,57.9,1.4,2.05,200
WE03592,Thunderstorm,MEDIUM,41.1269,-95.3239,267,2025-10-05T02:32:27,2025-10-05T23:06:20.489885,-18.3,90.9,45.6,0.4,1.85,86
WE03593,Ice,LOW,43.5231,-115.8464,125,2024-12-19T10:17:25,2024-12-20T01:33:22.670038,24.8,142.2,131.0,6.3,1.21,15
WE03594,Extreme Wind,MEDIUM,38.7541,-76.3833,179,2026-05-09T23:46:30,2026-05-10T05:16:58.989663,12.1,151.4,177.4,4.0,1.76,48
WE03595,Fog,HIGH,49.9208,-121.2772,244,2024-04-04T17:38:19,2024-04-07T03:10:20.710116,23.3,186.5,136.7,1.5,2.15,107
WE03596,Thunderstorm,LOW,31.5119,-109.902,53,2025-08-24T08:21:40,2025-08-25T16:09:47.629521,39.0,171.7,95.9,0.1,1.34,26
WE03597,Tornado,LOW,38.373,-83.3367,83,2026-03-22T19:16:45,2026-03-25T07:38:56.270897,9.7,72.0,100.9,3.5,1.23,15
WE03598,Thunderstorm,MEDIUM,40.0425,-74.0398,289,2025-10-12T07:44:05,2025-10-13T06:53:33.374402,-18.9,134.4,82.9,6.7,1.68,87
WE03599,Snowstorm,LOW,30.0893,-97.0465,100,2026-04-11T21:25:27,2026-04-12T05:52:00.640987,-1.0,21.1,124.7,5.5,1.4,25
WE03600,Ice,MEDIUM,45.4136,-90.5838,160,2026-01-07T14:44:10,2026-01-07T19:04:41.584811,-18.3,133.7,47.8,0.0,1.74,67
WE03601,Extreme Wind,LOW,27.1029,-83.6282,90,2026-06-08T16:20:10,2026-06-10T01:49:18.424184,-8.2,187.0,115.1,1.4,1.31,25
WE03602,Heavy Rain,MEDIUM,39.2201,-124.0255,180,2025-01-01T01:22:16,2025-01-01T10:42:20.419860,-3.3,62.0,44.4,5.0,1.89,64
WE03603,Hurricane,LOW,38.5303,-88.9406,91,2026-01-09T20:20:41,2026-01-11T13:30:59.735292,30.1,182.9,60.0,7.8,1.21,28
WE03604,Extreme Wind,MEDIUM,33.5344,-88.1152,179,2025-04-09T06:00:51,2025-04-12T04:42:24.708890,19.5,26.2,194.8,0.0,1.76,64
WE03605,Extreme Heat,LOW,42.0784,-92.209,138,2024-05-02T15:39:27,2024-05-04T04:56:31.175427,-0.5,134.3,57.6,2.5,1.03,8
WE03606,Extreme Wind,LOW,25.8623,-84.0359,93,2025-09-05T07:22:24,2025-09-07T19:06:09.262964,3.2,117.2,47.3,9.2,1.29,22
WE03607,Extreme Wind,HIGH,33.1218,-118.4576,397,2024-02-23T22:46:19,2024-02-26T21:10:28.729331,-3.1,138.2,189.0,2.9,2.62,190
WE03608,Thunderstorm,CRITICAL,39.9757,-73.6876,574,2026-02-18T23:41:58,2026-02-20T23:44:01.542171,5.3,36.4,79.2,0.0,4.96,309
WE03609,Heavy Rain,HIGH,41.0016,-76.4979,365,2026-06-06T08:37:21,2026-06-08T07:36:32.271855,5.7,151.9,192.2,0.0,2.7,160
WE03610,Thunderstorm,MEDIUM,28.8414,-94.9335,238,2026-03-13T20:20:56,2026-03-15T23:34:06.513560,-10.9,41.5,129.3,0.0,1.91,87
WE03611,Thunderstorm,LOW,34.965,-84.6777,142,2026-06-06T18:31:12,2026-06-07T14:19:46.924026,33.4,184.8,169.2,6.0,1.27,11
WE03612,Fog,MEDIUM,39.3824,-114.769,124,2024-08-17T01:14:49,2024-08-19T11:14:23.871364,16.3,87.1,15.0,5.9,1.67,68
WE03613,Tornado,LOW,48.7584,-120.3978,148,2024-07-05T20:25:59,2024-07-06T22:36:42.424537,18.9,158.5,129.8,5.8,1.25,9
WE03614,Ice,LOW,45.0494,-86.6956,57,2025-11-28T13:24:53,2025-12-01T03:03:34.800282,1.3,99.5,124.1,2.7,1.5,8
WE03615,Extreme Wind,LOW,38.7934,-98.5134,112,2024-09-25T13:23:42,2024-09-27T15:58:25.273177,39.2,185.7,128.6,9.7,1.09,21
WE03616,Fog,LOW,33.4049,-103.9442,138,2024-09-16T16:21:17,2024-09-18T11:13:58.359100,0.6,3.1,178.6,4.2,1.03,11
WE03617,Ice,HIGH,34.0188,-113.1656,393,2024-11-25T03:50:15,2024-11-25T21:46:06.033043,18.0,28.0,2.2,2.7,2.95,108
WE03618,Thunderstorm,HIGH,35.4673,-89.479,366,2024-10-26T09:20:57,2024-10-29T02:30:04.259201,-3.0,82.3,72.7,2.0,2.19,142
WE03619,Fog,HIGH,40.0094,-81.9263,386,2024-07-15T00:33:18,2024-07-16T09:22:08.583121,-0.2,27.5,77.5,0.0,2.4,99
WE03620,Extreme Wind,LOW,35.7915,-121.6847,66,2024-03-07T07:04:22,2024-03-07T14:58:06.631455,-16.5,142.6,39.2,0.7,1.01,15
WE03621,Hurricane,MEDIUM,40.3975,-109.0273,144,2025-10-19T16:33:37,2025-10-21T23:05:26.756710,14.9,118.5,86.6,2.3,1.7,57
WE03622,Ice,LOW,42.7623,-71.1788,147,2024-05-01T17:47:24,2024-05-04T03:52:30.894041,0.9,29.6,166.5,3.6,1.15,9
WE03623,Thunderstorm,LOW,34.338,-91.8163,92,2025-11-07T08:38:12,2025-11-08T11:34:50.619217,1.6,63.8,140.2,3.2,1.39,17
WE03624,Ice,LOW,43.8065,-93.1671,54,2024-11-09T16:05:46,2024-11-11T18:05:32.277310,3.6,65.4,76.2,3.0,1.09,26
WE03625,Thunderstorm,MEDIUM,34.175,-113.9516,107,2024-08-17T17:18:02,2024-08-19T12:34:49.434049,21.2,107.6,195.4,4.6,1.76,42
WE03626,Extreme Heat,LOW,40.8905,-109.1388,145,2025-02-04T14:42:01,2025-02-07T00:34:52.063484,17.8,123.5,79.0,8.2,1.38,13
WE03627,Tornado,LOW,28.3402,-81.9004,64,2025-05-11T17:07:29,2025-05-13T07:41:10.548563,37.4,191.5,190.6,6.2,1.46,27
WE03628,Heavy Rain,CRITICAL,38.7952,-83.5078,388,2024-04-14T02:23:12,2024-04-16T10:47:20.372391,-19.7,30.9,194.5,0.0,4.13,563
WE03629,Extreme Wind,LOW,37.4599,-80.6162,116,2024-05-15T04:37:05,2024-05-16T14:59:10.579999,2.4,112.0,138.9,6.2,1.45,9
WE03630,Tornado,MEDIUM,36.4037,-124.0735,106,2025-08-25T21:23:06,2025-08-26T21:04:52.693186,-0.2,105.0,56.3,3.5,1.62,79
WE03631,Extreme Heat,HIGH,33.4453,-86.1717,453,2026-05-14T06:45:39,2026-05-16T14:50:55.277257,17.2,115.7,79.2,0.0,2.22,219
WE03632,Tornado,LOW,28.2496,-78.338,107,2025-09-09T06:28:04,2025-09-09T13:53:57.943197,18.6,7.1,56.2,0.8,1.04,28
WE03633,Fog,HIGH,39.0438,-81.784,369,2026-05-07T14:04:19,2026-05-10T10:46:39.347947,18.9,176.7,145.2,0.6,2.7,121
WE03634,Hurricane,LOW,36.0525,-90.7687,63,2025-05-21T14:53:18,2025-05-23T16:59:55.973642,-7.2,166.8,175.4,1.0,1.18,22
WE03635,Heavy Rain,LOW,30.8396,-92.8861,57,2025-03-05T01:30:46,2025-03-07T02:54:28.350850,31.6,30.1,121.7,3.7,1.41,21
WE03636,Extreme Wind,LOW,40.146,-82.5716,131,2026-03-18T07:22:46,2026-03-19T06:57:27.671739,22.1,198.3,88.8,8.0,1.04,20
WE03637,Tornado,HIGH,40.357,-83.328,392,2025-12-12T17:20:15,2025-12-13T11:59:28.378945,-14.3,65.4,35.6,3.6,2.64,101
WE03638,Thunderstorm,MEDIUM,43.0656,-72.1217,178,2024-01-20T04:57:20,2024-01-22T19:32:42.795962,41.0,195.0,19.5,4.4,1.81,88
WE03639,Extreme Wind,CRITICAL,33.1214,-85.6601,592,2026-03-22T18:31:25,2026-03-23T17:48:48.935983,-13.4,179.1,195.3,0.0,4.66,383
WE03640,Snowstorm,CRITICAL,36.7798,-116.4255,559,2025-10-13T19:35:31,2025-10-16T09:08:39.046572,7.7,28.5,99.7,0.0,3.3,495
WE03641,Fog,CRITICAL,44.1134,-71.6097,653,2024-06-23T19:00:23,2024-06-25T07:45:45.895812,-5.5,29.1,160.6,0.9,3.7,551
WE03642,Ice,MEDIUM,28.6171,-88.9475,299,2025-10-05T19:31:57,2025-10-06T23:37:12.355725,-9.0,174.4,119.5,1.0,1.74,48
WE03643,Hurricane,LOW,33.2338,-83.4785,56,2024-08-20T11:04:12,2024-08-21T00:29:07.932571,26.8,64.4,164.2,4.1,1.18,5
WE03644,Snowstorm,LOW,43.6941,-112.1055,136,2024-08-18T05:17:12,2024-08-18T11:10:03.928107,12.2,114.0,160.7,7.4,1.33,23
WE03645,Extreme Wind,HIGH,29.6758,-82.645,449,2026-05-30T04:09:09,2026-05-31T10:44:11.845471,5.3,36.1,111.3,3.6,2.69,134
WE03646,Hurricane,MEDIUM,31.3555,-78.832,209,2026-06-24T03:46:34,2026-06-25T22:42:14.113901,30.9,141.4,130.8,0.0,1.98,42
WE03647,Heavy Rain,LOW,38.7206,-85.1007,100,2024-06-04T15:52:32,2024-06-06T07:50:23.393270,7.3,54.2,73.7,3.8,1.32,13
WE03648,Extreme Heat,MEDIUM,33.0444,-79.8805,166,2024-06-13T02:21:05,2024-06-15T15:41:06.562458,-11.7,40.8,68.6,1.2,1.53,55
WE03649,Fog,LOW,36.2305,-81.1731,61,2026-05-24T02:22:15,2026-05-25T21:02:43.460055,-11.0,95.6,119.0,8.5,1.39,25
WE03650,Hurricane,LOW,42.1462,-76.0167,107,2024-06-05T21:11:47,2024-06-07T11:49:57.211649,10.9,85.8,148.2,6.6,1.46,6
WE03651,Ice,HIGH,39.6619,-73.442,375,2025-03-20T10:18:52,2025-03-20T23:20:55.330686,44.8,85.9,141.9,0.0,2.55,180
WE03652,Extreme Wind,LOW,23.6126,-81.6778,107,2026-04-12T01:51:48,2026-04-13T07:28:33.131417,18.3,114.6,125.0,3.1,1.1,28
WE03653,Fog,LOW,43.4876,-121.833,89,2025-06-18T04:22:19,2025-06-18T23:35:24.439927,33.7,24.0,49.5,7.4,1.03,20
WE03654,Ice,LOW,43.6372,-78.5241,76,2025-09-30T07:05:27,2025-10-01T12:01:38.727899,12.4,8.5,4.9,5.2,1.15,10
WE03655,Ice,LOW,35.9634,-87.4215,139,2025-02-14T07:43:38,2025-02-16T19:57:07.225522,8.8,59.4,151.2,6.9,1.12,13
WE03656,Snowstorm,MEDIUM,42.2337,-68.5089,296,2025-08-18T00:53:44,2025-08-19T13:42:22.691273,5.3,17.4,27.5,4.2,1.8,88
WE03657,Extreme Heat,LOW,45.4694,-75.3899,50,2026-01-24T07:54:47,2026-01-25T15:50:46.012346,43.9,68.8,62.4,0.8,1.1,21
WE03658,Heavy Rain,LOW,45.1918,-69.2384,74,2026-06-07T14:34:19,2026-06-09T23:26:57.993189,21.1,8.4,179.4,2.7,1.12,8
WE03659,Thunderstorm,HIGH,41.8257,-76.3915,403,2026-01-04T20:27:22,2026-01-05T11:53:48.828302,10.8,12.6,72.1,0.0,2.92,163
WE03660,Hurricane,MEDIUM,27.7501,-100.2134,202,2024-02-28T04:49:17,2024-02-29T07:34:08.849292,-19.1,163.8,105.5,1.7,1.68,83
WE03661,Thunderstorm,LOW,39.6845,-74.7901,64,2024-09-24T12:04:16,2024-09-24T23:59:10.170006,-19.6,181.6,115.3,3.3,1.49,16
WE03662,Tornado,MEDIUM,38.2801,-95.1261,254,2025-03-03T20:11:00,2025-03-06T06:32:19.110835,30.9,197.3,88.2,7.5,1.95,87
WE03663,Fog,MEDIUM,39.5967,-83.5935,208,2025-09-17T23:57:29,2025-09-19T13:32:07.522643,37.5,133.5,6.3,7.1,1.95,54
WE03664,Thunderstorm,MEDIUM,40.8201,-87.4187,257,2024-08-11T11:12:58,2024-08-11T14:24:06.282251,36.3,138.7,7.3,7.1,1.53,30
WE03665,Snowstorm,LOW,32.0709,-96.4657,64,2025-09-16T01:12:12,2025-09-18T07:06:05.182745,25.5,136.8,154.2,6.9,1.08,7
WE03666,Ice,HIGH,43.3029,-125.0305,414,2024-03-01T05:55:03,2024-03-02T22:52:08.238462,5.0,187.6,62.9,0.0,2.09,162
WE03667,Extreme Heat,HIGH,45.8655,-85.7625,362,2025-09-06T20:13:22,2025-09-07T16:29:43.370164,0.1,183.7,101.0,3.4,2.16,206
WE03668,Thunderstorm,LOW,36.164,-124.1387,131,2025-05-29T22:59:41,2025-05-30T18:39:37.562923,42.7,4.4,176.6,9.8,1.11,26
WE03669,Thunderstorm,LOW,41.9684,-74.8257,136,2025-01-04T01:35:53,2025-01-06T22:29:30.106813,-17.0,77.3,125.1,9.5,1.12,26
WE03670,Heavy Rain,LOW,33.6507,-88.868,127,2024-03-17T13:42:02,2024-03-20T06:01:15.174630,-9.7,44.7,130.2,7.8,1.23,9
WE03671,Tornado,CRITICAL,37.2275,-83.1599,561,2026-01-08T05:25:05,2026-01-08T12:15:07.474563,-9.9,24.9,72.7,0.0,3.29,577
WE03672,Snowstorm,LOW,30.6357,-83.3204,97,2025-02-21T05:33:01,2025-02-22T04:43:05.985557,-17.2,64.8,59.2,0.0,1.23,9
WE03673,Extreme Heat,LOW,33.484,-78.0127,57,2025-08-01T13:35:44,2025-08-03T20:52:59.696391,20.4,3.1,172.1,6.1,1.16,28
WE03674,Extreme Wind,CRITICAL,40.3956,-86.3225,555,2024-02-01T10:20:12,2024-02-04T01:07:29.725514,28.8,174.9,69.0,0.0,3.65,581
WE03675,Snowstorm,MEDIUM,41.7005,-83.7063,115,2025-06-08T20:33:37,2025-06-09T14:04:47.891372,20.4,56.4,70.1,0.0,1.64,76
WE03676,Heavy Rain,MEDIUM,34.8845,-92.6115,118,2025-04-15T18:42:27,2025-04-16T12:14:37.004656,19.6,143.0,10.7,4.2,1.67,61
WE03677,Hurricane,MEDIUM,34.8814,-81.629,113,2025-04-28T01:01:48,2025-04-28T15:25:41.602841,18.8,0.1,1.6,0.9,1.66,63
WE03678,Hurricane,MEDIUM,49.1045,-119.657,159,2025-03-11T12:04:50,2025-03-14T06:19:46.743826,31.1,198.9,113.6,2.7,1.79,82
WE03679,Tornado,LOW,36.3224,-87.1019,121,2026-02-02T16:53:33,2026-02-05T15:01:51.153987,40.3,151.8,55.7,7.8,1.36,17
WE03680,Heavy Rain,LOW,30.0229,-90.858,106,2024-06-01T13:48:34,2024-06-04T12:38:20.124643,12.5,73.3,199.4,1.3,1.21,6
WE03681,Hurricane,HIGH,30.1443,-78.8682,209,2024-12-20T02:52:06,2024-12-20T06:37:40.533446,20.9,54.8,51.5,0.0,2.11,96
WE03682,Heavy Rain,MEDIUM,48.4096,-121.1402,263,2024-07-27T18:15:19,2024-07-30T05:02:06.983733,20.9,27.3,108.4,7.6,1.87,53
WE03683,Extreme Wind,MEDIUM,35.1009,-95.358,139,2025-04-11T18:43:22,2025-04-12T10:01:11.953690,35.8,48.4,102.5,0.0,1.99,39
WE03684,Hurricane,HIGH,39.8782,-85.102,366,2025-11-19T08:21:39,2025-11-19T18:03:32.478422,1.8,195.2,156.3,4.2,2.38,101
WE03685,Heavy Rain,HIGH,41.2309,-93.2142,457,2025-05-13T10:50:16,2025-05-13T23:50:45.264613,36.7,0.5,59.9,2.7,2.89,221
WE03686,Heavy Rain,LOW,33.4998,-87.8837,145,2025-02-22T12:42:17,2025-02-23T23:10:54.808855,-11.2,4.8,79.7,2.4,1.39,19
WE03687,Fog,HIGH,40.8577,-75.901,228,2025-10-09T10:24:48,2025-10-10T06:16:18.407833,7.5,117.4,18.4,3.6,2.86,204
WE03688,Thunderstorm,CRITICAL,42.5214,-78.4662,338,2024-05-18T16:51:18,2024-05-20T18:09:53.972787,15.4,71.5,56.5,0.0,3.53,484
WE03689,Thunderstorm,MEDIUM,48.4685,-119.3626,145,2024-10-18T22:45:01,2024-10-20T11:17:45.299137,34.6,114.1,74.0,7.0,1.96,43
WE03690,Thunderstorm,LOW,43.7834,-71.0969,78,2025-11-17T04:23:18,2025-11-17T18:33:04.073036,20.9,176.4,127.8,0.9,1.34,7
WE03691,Extreme Heat,HIGH,37.3134,-92.5971,442,2024-11-24T09:12:32,2024-11-27T01:29:22.748751,30.2,49.1,42.8,0.0,2.24,203
WE03692,Snowstorm,CRITICAL,35.7065,-89.9743,307,2025-09-24T12:24:40,2025-09-26T10:43:24.504226,4.4,14.5,136.7,1.2,3.42,446
WE03693,Heavy Rain,LOW,35.3898,-84.3348,78,2026-01-22T13:59:24,2026-01-24T13:40:49.826479,4.4,114.5,131.1,3.6,1.4,26
WE03694,Hurricane,CRITICAL,45.1514,-69.5875,488,2026-03-13T08:34:06,2026-03-13T23:13:19.029930,24.3,197.7,132.5,0.0,3.13,386
WE03695,Heavy Rain,HIGH,26.5835,-84.1389,332,2025-08-03T20:22:58,2025-08-05T01:13:48.143718,8.8,58.9,36.3,3.8,2.73,112
WE03696,Thunderstorm,HIGH,35.8174,-81.7891,482,2024-03-28T07:30:17,2024-03-28T15:30:05.862061,-17.7,174.9,22.7,1.7,2.91,113
WE03697,Hurricane,LOW,34.5948,-91.0437,100,2026-03-11T10:38:48,2026-03-12T02:25:51.199101,18.2,52.4,39.0,4.7,1.13,22
WE03698,Fog,HIGH,41.1835,-110.9074,423,2024-09-03T22:55:20,2024-09-05T17:21:37.211349,40.5,142.9,53.2,0.0,2.81,166
WE03699,Hurricane,LOW,43.104,-69.4334,129,2024-04-11T22:22:40,2024-04-12T16:07:25.422458,37.0,82.2,172.8,2.3,1.18,17
WE03700,Fog,HIGH,42.0231,-94.5605,460,2025-04-28T07:30:34,2025-04-30T02:02:28.894845,6.1,96.0,137.3,2.5,2.25,99
WE03701,Ice,LOW,39.0374,-78.2145,68,2026-02-26T06:41:50,2026-02-26T16:37:39.164759,-2.2,87.1,182.6,3.0,1.14,13
WE03702,Snowstorm,HIGH,33.0365,-83.6726,372,2025-09-18T15:17:17,2025-09-20T16:57:17.659934,27.3,86.4,19.0,0.0,2.03,203
WE03703,Thunderstorm,CRITICAL,45.5451,-120.6981,549,2024-07-29T17:23:30,2024-07-30T01:33:15.925738,15.5,43.1,109.0,0.0,3.77,432
WE03704,Extreme Wind,MEDIUM,30.1084,-98.7483,221,2026-03-25T10:48:24,2026-03-26T03:01:14.999983,19.2,15.6,143.0,2.7,1.97,77
WE03705,Extreme Wind,LOW,38.2409,-85.4609,85,2026-06-02T09:38:24,2026-06-02T22:35:45.842104,5.0,92.9,51.6,7.2,1.31,13
WE03706,Fog,MEDIUM,43.3706,-80.2323,198,2024-02-14T23:15:56,2024-02-17T06:45:15.983062,-3.9,133.9,91.9,7.0,1.56,30
WE03707,Thunderstorm,LOW,45.2951,-73.7925,63,2024-09-26T21:23:53,2024-09-29T11:34:42.369056,-2.2,20.6,30.3,6.9,1.45,20
WE03708,Ice,HIGH,45.4566,-114.0405,348,2024-10-26T10:44:31,2024-10-26T18:16:42.649896,1.8,196.6,172.9,0.0,2.86,117
WE03709,Extreme Heat,MEDIUM,28.689,-82.0396,243,2024-11-07T19:38:11,2024-11-10T03:39:16.747755,5.2,119.7,109.4,4.8,1.7,30
WE03710,Snowstorm,LOW,41.4177,-67.7618,115,2024-03-30T12:30:34,2024-04-01T13:25:48.745578,16.0,75.7,69.9,7.0,1.09,29
WE03711,Ice,MEDIUM,29.0725,-108.8784,103,2025-01-22T13:40:16,2025-01-24T08:59:55.774657,18.0,7.7,32.6,2.7,1.55,85
WE03712,Snowstorm,MEDIUM,36.7071,-80.9212,123,2024-02-21T08:58:40,2024-02-22T01:15:26.215899,36.1,65.8,68.1,4.6,1.62,66
